Gender,Married,Age,Graduat,Profession,Experience,SpendingScore,FamilySize
Male,Yes,33.0,No,Artist,1.0,Low,
Female,No,25.0,,Engineer,,Low,
,No,32.0,No,Marketing,0.0,Low,3.0
,Yes,87.0,Yes,,0.0,,2.0
,Yes,52.0,,Entertainment,,Average,
,No,,,Engineer,14.0,Low,
Male,Yes,63.0,,Entertainment,6.0,Low,2.0
,Yes,,Yes,Lawyer,1.0,High,
Female,Yes,86.0,Yes,,,,4.0
,Yes,,No,,1.0,,2.0
Female,No,41.0,,,,Low,1.0
Female,Yes,35.0,,Artist,,,2.0
Female,Yes,50.0,Yes,,1.0,High,
Female,Yes,70.0,No,Engineer,0.0,Average,2.0
Female,Yes,55.0,Yes,Engineer,,Average,3.0
Female,Yes,,Yes,Homemaker,8.0,Average,5.0
,Yes,,,Lawyer,4.0,Low,
Female,Yes,,,Engineer,5.0,Average,
Male,Yes,65.0,Yes,,1.0,,4.0
Female,No,23.0,No,,,Low,
Male,Yes,45.0,No,,3.0,,4.0
Male,No,33.0,,,1.0,Low,
Male,Yes,48.0,Yes,Executive,1.0,High,3.0
,No,28.0,Yes,,,Low,
,No,27.0,Yes,Artist,0.0,Low,8.0
Female,Yes,,Yes,,,Low,3.0
Female,Yes,,Yes,Entertainment,,,3.0
,Yes,,,Marketing,,Low,1.0
Female,Yes,,,Artist,1.0,Average,2.0
,No,21.0,,Healthcare,,Low,1.0
,Yes,29.0,No,Artist,0.0,Average,2.0
Male,No,33.0,,Entertainment,,Low,3.0
Female,Yes,57.0,Yes,Artist,0.0,,4.0
Male,Yes,65.0,,Entertainment,1.0,,1.0
Female,Yes,,Yes,Engineer,,,5.0
,No,32.0,,Healthcare,0.0,Low,4.0
Male,Yes,35.0,,Artist,1.0,,1.0
Female,Yes,82.0,Yes,Lawyer,1.0,High,2.0
Female,Yes,37.0,No,Engineer,,,
Female,No,,,Engineer,0.0,,
Male,No,,,,,Low,3.0
Female,Yes,81.0,Yes,,,High,
Male,No,,,Artist,0.0,,1.0
Male,Yes,46.0,,,,Low,3.0
Female,No,20.0,No,,,Low,4.0
,No,27.0,Yes,Entertainment,,,3.0
,Yes,,Yes,,6.0,,4.0
Male,Yes,31.0,Yes,Artist,0.0,Average,
Male,Yes,53.0,,Doctor,,Average,
Female,No,29.0,Yes,Doctor,0.0,Low,5.0
,Yes,70.0,,,,High,
Male,Yes,60.0,Yes,Entertainment,1.0,Average,
Female,No,,,Doctor,4.0,,6.0
Male,Yes,,,Entertainment,5.0,,
,No,47.0,No,Engineer,,Low,
,Yes,47.0,No,,,,3.0
Male,No,20.0,No,Healthcare,1.0,Low,3.0
,Yes,,Yes,Artist,,Low,2.0
,Yes,,Yes,Lawyer,5.0,,9.0
,Yes,51.0,,Artist,0.0,Average,5.0
Male,Yes,,Yes,,4.0,Average,2.0
Male,No,,Yes,Artist,2.0,,2.0
Male,Yes,,Yes,Artist,1.0,,4.0
Female,No,30.0,Yes,Healthcare,0.0,Low,6.0
,Yes,26.0,No,,9.0,Average,
,Yes,,No,Marketing,,Average,6.0
Male,Yes,42.0,Yes,Artist,,Average,4.0
Male,No,23.0,,Healthcare,0.0,Low,
,Yes,49.0,,Executive,1.0,High,5.0
,Yes,,,,3.0,,4.0
Male,No,31.0,Yes,Healthcare,8.0,Low,
Female,Yes,49.0,Yes,Artist,0.0,,5.0
Male,No,31.0,,,,Low,
Male,Yes,32.0,Yes,Artist,9.0,Average,2.0
Male,Yes,41.0,Yes,Entertainment,5.0,Low,
Male,Yes,71.0,Yes,,,High,4.0
Male,Yes,62.0,Yes,Entertainment,0.0,,3.0
Male,No,,Yes,Artist,,,
,No,41.0,No,Doctor,0.0,,1.0
Male,No,,Yes,Doctor,2.0,,
,No,38.0,,Artist,,Low,
Male,Yes,,,Artist,3.0,Average,3.0
Male,Yes,,,Doctor,,Low,4.0
Male,Yes,,,Executive,1.0,High,
,Yes,40.0,,,1.0,Low,
Female,No,,,,9.0,Low,
,No,30.0,Yes,,9.0,Low,
,Yes,36.0,Yes,,0.0,Average,4.0
Female,Yes,66.0,Yes,,0.0,,3.0
,Yes,31.0,,,,Low,4.0
,Yes,37.0,Yes,,0.0,Low,
Female,No,,No,,1.0,Low,
Female,No,27.0,,Healthcare,0.0,Low,
Male,Yes,70.0,,Lawyer,,Low,1.0
,Yes,43.0,,Entertainment,,Average,
Male,No,42.0,,Entertainment,,Low,3.0
,No,28.0,No,Doctor,,Low,
Male,No,38.0,Yes,,,Low,1.0
,Yes,48.0,,,6.0,,2.0
Male,Yes,36.0,No,Entertainment,9.0,Average,
Male,Yes,,,,0.0,Low,
Male,Yes,,Yes,Artist,,Low,2.0
Female,Yes,57.0,Yes,Artist,,High,2.0
Female,Yes,50.0,Yes,Artist,,High,4.0
,No,42.0,Yes,,5.0,Low,7.0
Male,No,,No,Marketing,,Low,5.0
Female,No,21.0,No,,1.0,,
Male,Yes,38.0,No,Artist,,,2.0
Female,No,,Yes,,,Low,4.0
,No,26.0,,Marketing,,Low,
Female,Yes,46.0,Yes,Artist,4.0,High,5.0
Female,No,27.0,No,,0.0,Low,6.0
,No,25.0,No,,,Low,
Male,Yes,87.0,Yes,,0.0,High,2.0
Male,No,27.0,,Healthcare,,Low,3.0
,Yes,48.0,Yes,Marketing,6.0,,1.0
Male,Yes,,Yes,Doctor,,,4.0
,Yes,,Yes,,,High,2.0
Male,Yes,48.0,,Artist,7.0,,2.0
,Yes,52.0,No,Artist,0.0,High,2.0
,Yes,68.0,,Lawyer,0.0,High,
,Yes,35.0,,Artist,3.0,Average,3.0
,Yes,,Yes,,9.0,,
Female,Yes,,Yes,Artist,2.0,High,
,Yes,41.0,Yes,Artist,1.0,,2.0
Male,Yes,41.0,,Artist,11.0,,2.0
Female,No,25.0,No,Engineer,1.0,,1.0
Female,Yes,23.0,No,,,High,2.0
Female,Yes,,,,1.0,High,
,Yes,35.0,Yes,,,High,
Male,Yes,,Yes,Executive,1.0,Low,3.0
Female,No,,Yes,Engineer,1.0,Low,1.0
Male,Yes,62.0,,Artist,10.0,Low,
Female,No,43.0,,Entertainment,8.0,Low,
Male,Yes,,,Executive,1.0,High,6.0
,Yes,47.0,Yes,Executive,,,
Male,No,22.0,No,,0.0,Low,4.0
Female,No,31.0,No,Marketing,,Low,3.0
Female,Yes,,,Engineer,,Low,
Female,Yes,42.0,No,Entertainment,6.0,,
,Yes,,Yes,Artist,1.0,,3.0
Male,Yes,38.0,No,,,Average,3.0
,Yes,,,,0.0,Average,3.0
Female,Yes,71.0,Yes,Artist,,,2.0
Male,Yes,,,Artist,10.0,Average,4.0
Male,Yes,77.0,Yes,Artist,,,1.0
,No,33.0,No,Engineer,,Low,
Male,Yes,,,Executive,,High,
Female,Yes,,No,Engineer,9.0,Average,4.0
Female,No,,Yes,,0.0,,3.0
Female,No,33.0,,Doctor,1.0,Low,3.0
,Yes,27.0,,,0.0,,2.0
Male,No,21.0,No,,0.0,Low,
Female,Yes,41.0,Yes,Artist,0.0,Average,2.0
Female,No,19.0,No,Healthcare,,,6.0
Male,No,29.0,,Artist,,,3.0
Female,Yes,,No,,8.0,,
Male,Yes,46.0,,Artist,1.0,,
,Yes,,No,Engineer,3.0,,1.0
Male,Yes,36.0,Yes,Executive,1.0,High,4.0
Female,Yes,,No,Engineer,0.0,,2.0
,Yes,56.0,No,Executive,,High,5.0
Male,Yes,25.0,,Entertainment,1.0,High,2.0
Female,No,,No,Entertainment,,,
,No,,Yes,,1.0,,3.0
Male,Yes,,No,,1.0,Average,2.0
,Yes,53.0,Yes,Artist,0.0,,2.0
,Yes,,,,,High,4.0
,No,47.0,Yes,,4.0,Low,
,Yes,26.0,Yes,Entertainment,5.0,Low,7.0
,No,39.0,Yes,Artist,9.0,Low,1.0
Male,Yes,47.0,No,Artist,,,4.0
Female,Yes,,,Artist,7.0,Low,1.0
,Yes,46.0,Yes,Artist,8.0,,2.0
Male,Yes,50.0,,Engineer,,Low,
,No,37.0,Yes,,1.0,,3.0
Female,No,50.0,Yes,,6.0,Low,1.0
Female,Yes,52.0,Yes,Doctor,,,
,No,28.0,Yes,Healthcare,5.0,,
Male,No,,Yes,Entertainment,3.0,Low,2.0
Female,No,43.0,,Engineer,,,1.0
,No,,,Artist,,,2.0
,Yes,,Yes,Executive,1.0,High,5.0
Male,Yes,57.0,Yes,Lawyer,1.0,High,
,No,48.0,Yes,Entertainment,0.0,Low,
Male,No,18.0,,,,Low,
Male,Yes,88.0,,Lawyer,,Low,1.0
Male,Yes,,No,,,Average,2.0
,No,,,,1.0,Low,
,Yes,,No,Artist,,Low,
Female,Yes,,Yes,,0.0,,4.0
Female,No,,Yes,Marketing,,Low,
Female,Yes,38.0,No,,,,
Male,Yes,37.0,,Artist,,Low,1.0
Male,No,,No,,9.0,Low,4.0
,Yes,61.0,Yes,,,,2.0
Male,Yes,,Yes,,0.0,Average,2.0
,Yes,60.0,Yes,Artist,,,2.0
Male,Yes,73.0,,Entertainment,1.0,High,4.0
Female,No,27.0,,Marketing,,Low,4.0
Female,Yes,,Yes,Artist,,Low,1.0
,Yes,,Yes,,3.0,High,2.0
Female,Yes,43.0,Yes,,1.0,Average,2.0
Female,Yes,50.0,Yes,,1.0,Low,2.0
Female,No,49.0,Yes,,0.0,Low,2.0
Male,Yes,,Yes,,5.0,Low,2.0
Female,Yes,35.0,Yes,Artist,0.0,Average,
Female,Yes,,,,1.0,High,2.0
,Yes,63.0,,,9.0,Low,1.0
Male,Yes,73.0,,,11.0,,2.0
Female,Yes,,Yes,Artist,4.0,,
Male,Yes,61.0,,,,High,2.0
,No,,Yes,Homemaker,10.0,,1.0
Female,Yes,43.0,Yes,Engineer,,Average,
,No,31.0,No,Homemaker,14.0,Low,
Male,Yes,69.0,,Doctor,,,1.0
,No,42.0,,,1.0,Low,3.0
Male,Yes,32.0,Yes,,,Average,2.0
Male,Yes,39.0,,Artist,,,
Female,Yes,48.0,,Artist,,Average,4.0
Male,Yes,,Yes,Artist,6.0,,
,Yes,55.0,,,9.0,Average,2.0
Male,Yes,,,Doctor,1.0,High,2.0
,No,51.0,Yes,Entertainment,,,
Female,Yes,,Yes,,,Average,3.0
,No,43.0,Yes,Artist,1.0,Low,1.0
Male,Yes,86.0,,Lawyer,1.0,High,2.0
Female,Yes,,Yes,Artist,2.0,Average,3.0
Female,Yes,,Yes,,1.0,Average,5.0
,Yes,,No,,,,3.0
Female,Yes,,Yes,Artist,1.0,Average,5.0
Male,Yes,40.0,,,1.0,,
,No,19.0,,Healthcare,0.0,,3.0
Female,No,,Yes,Doctor,,Low,1.0
Female,No,89.0,,Lawyer,,Low,
Female,No,25.0,No,,,Low,
,Yes,49.0,Yes,Artist,0.0,,
Female,Yes,46.0,,Engineer,1.0,,5.0
Female,Yes,83.0,Yes,Lawyer,0.0,,2.0
Male,Yes,35.0,,Executive,6.0,,4.0
Female,Yes,71.0,Yes,Lawyer,1.0,Low,
Male,Yes,,Yes,Artist,0.0,,3.0
,Yes,,No,Executive,12.0,High,
Male,Yes,29.0,No,Healthcare,,High,2.0
Male,Yes,35.0,,Artist,,Average,4.0
Male,Yes,67.0,Yes,Executive,0.0,High,2.0
,Yes,35.0,No,,0.0,,5.0
,Yes,61.0,Yes,Executive,1.0,High,3.0
Female,No,,,,,,2.0
Female,No,,Yes,,0.0,,
Male,Yes,46.0,No,,,,5.0
Male,Yes,,Yes,Executive,0.0,Average,5.0
Female,No,37.0,,,4.0,,
Male,No,18.0,No,Healthcare,,,
,No,23.0,,,0.0,,
Male,No,29.0,No,Homemaker,11.0,,3.0
,Yes,52.0,No,,,Average,4.0
,No,,Yes,Artist,1.0,Low,4.0
Male,Yes,66.0,Yes,,0.0,Low,5.0
Male,Yes,45.0,Yes,Executive,,High,
,Yes,,Yes,,,,1.0
,Yes,,Yes,,,Low,2.0
Male,Yes,38.0,No,,1.0,High,4.0
Female,Yes,38.0,No,,1.0,,2.0
,No,32.0,Yes,Homemaker,10.0,,
Male,Yes,,,Artist,8.0,,2.0
Female,No,42.0,Yes,Homemaker,,,1.0
Female,No,50.0,,,8.0,,3.0
Female,Yes,,,Homemaker,,High,2.0
Male,Yes,50.0,,,0.0,Average,3.0
Female,Yes,,Yes,Engineer,8.0,High,6.0
,Yes,,No,Lawyer,0.0,Low,
Female,Yes,27.0,,Doctor,,Low,
Female,Yes,43.0,Yes,Engineer,1.0,,4.0
Female,No,,No,Marketing,1.0,,2.0
Female,No,,,Healthcare,4.0,Low,5.0
,No,,Yes,Marketing,12.0,Low,3.0
Male,No,43.0,,Artist,1.0,Low,1.0
Male,Yes,37.0,,,1.0,Average,
Female,No,27.0,Yes,Healthcare,,,9.0
,Yes,61.0,Yes,Healthcare,1.0,Low,2.0
,Yes,41.0,No,Engineer,0.0,Average,2.0
Female,No,,,,,Low,
,Yes,60.0,,Artist,1.0,Average,
Male,No,,No,,0.0,Low,4.0
Male,Yes,,Yes,Marketing,1.0,High,2.0
Male,Yes,,,,5.0,Low,1.0
Male,Yes,,Yes,Lawyer,1.0,,2.0
Female,No,30.0,No,Executive,,Low,
Male,Yes,56.0,Yes,,,,3.0
,No,20.0,No,Healthcare,,Low,4.0
,Yes,38.0,Yes,,,Low,1.0
,No,31.0,Yes,,,Low,2.0
Female,Yes,30.0,,,,Average,3.0
,Yes,81.0,Yes,Lawyer,,High,
Female,No,52.0,,Lawyer,4.0,,1.0
,Yes,57.0,Yes,Artist,,,1.0
Male,Yes,,,Entertainment,1.0,Average,3.0
,Yes,55.0,No,,,,
Male,No,,Yes,,,Low,1.0
,Yes,,No,Lawyer,0.0,High,2.0
,Yes,,,Artist,0.0,Low,1.0
Male,Yes,39.0,Yes,Healthcare,1.0,Low,
Female,Yes,,,,,,3.0
,Yes,,No,Entertainment,,Low,
Female,Yes,73.0,Yes,Artist,1.0,Average,2.0
Female,No,25.0,,,5.0,,1.0
Male,Yes,,Yes,Artist,0.0,,
Male,No,,Yes,Entertainment,1.0,Low,
Male,Yes,45.0,Yes,Artist,,Average,3.0
Male,No,25.0,No,,1.0,Low,
Male,No,36.0,,,,Low,2.0
Male,Yes,53.0,Yes,Artist,3.0,High,
,No,27.0,No,Healthcare,,Low,4.0
Male,Yes,49.0,,Artist,,,
Female,Yes,51.0,,,6.0,Average,5.0
Male,No,,,Healthcare,0.0,Low,7.0
,Yes,67.0,,Executive,,,
Female,Yes,72.0,Yes,,1.0,High,
Male,Yes,61.0,,,,Average,2.0
,Yes,,,Engineer,0.0,Low,1.0
Female,Yes,36.0,Yes,Engineer,0.0,,
Male,Yes,40.0,,,2.0,,
Male,Yes,32.0,Yes,Entertainment,,,2.0
Female,Yes,,No,,9.0,Average,5.0
Female,Yes,77.0,Yes,,,High,
Male,Yes,,Yes,Entertainment,,Average,2.0
,Yes,72.0,,Lawyer,1.0,High,
Male,Yes,,No,,,Low,1.0
Male,No,27.0,,,,Low,1.0
Male,Yes,32.0,Yes,,1.0,Low,2.0
Female,Yes,,Yes,Artist,,Average,
Female,Yes,53.0,Yes,Artist,,High,6.0
Female,Yes,47.0,,,2.0,High,4.0
,Yes,63.0,,Artist,4.0,Average,
Male,Yes,35.0,,Executive,,Average,5.0
Female,Yes,27.0,Yes,,9.0,Low,1.0
,No,,Yes,,,Low,1.0
Female,No,31.0,No,,8.0,Low,1.0
Male,Yes,61.0,Yes,,5.0,High,2.0
Female,No,30.0,Yes,Artist,9.0,Low,
Male,No,23.0,,Healthcare,1.0,Low,
Male,Yes,42.0,No,Entertainment,8.0,,
Male,Yes,47.0,,Artist,4.0,,
Female,Yes,,Yes,Engineer,,High,5.0
Female,Yes,,Yes,Artist,0.0,,
Male,Yes,,No,Entertainment,0.0,Average,2.0
,Yes,43.0,Yes,,6.0,High,3.0
,Yes,56.0,Yes,Artist,1.0,,2.0
,Yes,48.0,No,Artist,0.0,,
,No,,,Artist,,,
Male,No,28.0,Yes,Healthcare,0.0,Low,5.0
,Yes,,,,,High,
,Yes,42.0,Yes,,1.0,Average,
Female,Yes,50.0,,Artist,0.0,Average,9.0
Female,Yes,,Yes,Lawyer,1.0,Low,
Male,Yes,,Yes,Artist,,Average,
Female,No,,No,Engineer,9.0,Low,4.0
Male,No,61.0,Yes,Artist,1.0,Low,1.0
Female,Yes,39.0,,Entertainment,,Low,2.0
Female,Yes,,,Artist,,,
Male,Yes,,,,1.0,Average,
Male,Yes,39.0,Yes,Artist,0.0,Low,4.0
Female,No,35.0,Yes,Artist,,Low,1.0
,Yes,85.0,Yes,,1.0,Low,
Female,No,35.0,Yes,Entertainment,7.0,Low,2.0
Female,No,33.0,Yes,,,,1.0
Male,No,21.0,No,Healthcare,1.0,Low,3.0
Female,No,,,Artist,9.0,Low,1.0
,No,37.0,,Artist,,Low,1.0
Female,No,,,Healthcare,0.0,,
Male,Yes,79.0,,Artist,,,2.0
Female,Yes,33.0,,Engineer,9.0,,2.0
,No,,Yes,Artist,1.0,,3.0
Female,No,51.0,Yes,Artist,,Low,1.0
Male,Yes,,Yes,,,High,4.0
Female,No,,Yes,,,,1.0
,Yes,46.0,,Artist,3.0,Average,5.0
Male,No,32.0,Yes,,,Low,
,No,62.0,,,0.0,Low,
Male,No,43.0,No,,1.0,,
Male,Yes,36.0,,,,,
,Yes,57.0,,Artist,0.0,Average,3.0
Female,Yes,49.0,,Artist,0.0,Average,
Female,Yes,49.0,,,,Low,1.0
,Yes,51.0,,,,Average,4.0
Female,No,40.0,,Marketing,,,
Male,Yes,,Yes,Artist,1.0,Average,3.0
Male,Yes,59.0,Yes,Entertainment,,Average,
Male,Yes,40.0,Yes,Artist,,Average,
Female,Yes,,Yes,,,Low,3.0
Male,Yes,43.0,Yes,Entertainment,0.0,Low,
,No,39.0,Yes,Doctor,9.0,Low,
,Yes,29.0,,Healthcare,,,
Female,Yes,37.0,,Marketing,,Low,1.0
,Yes,49.0,Yes,Artist,0.0,Average,4.0
,No,,,Doctor,1.0,Low,2.0
Female,Yes,63.0,No,,,,
Male,No,,Yes,,10.0,,
Male,No,,No,Healthcare,1.0,Low,
Female,Yes,,,,1.0,,3.0
Male,Yes,,,Doctor,9.0,,3.0
,Yes,35.0,No,,1.0,Low,
Female,No,39.0,,Doctor,8.0,Low,2.0
Female,No,,Yes,Healthcare,,Low,
,Yes,84.0,No,Lawyer,1.0,Low,
Female,No,41.0,,,9.0,Low,1.0
Male,Yes,51.0,,Artist,,Average,5.0
,No,19.0,Yes,Marketing,,Low,4.0
,Yes,59.0,,Engineer,,Low,1.0
Male,No,,,Entertainment,7.0,Low,3.0
Female,Yes,,Yes,Engineer,0.0,,4.0
Male,No,,,Artist,1.0,Low,1.0
Male,Yes,73.0,,Executive,0.0,High,2.0
Male,No,,,Marketing,,,
Female,No,29.0,No,Entertainment,,,4.0
,Yes,,,Healthcare,,,4.0
Female,Yes,,,Entertainment,,,2.0
Male,Yes,35.0,Yes,Artist,,High,3.0
Female,No,23.0,No,Healthcare,1.0,,3.0
,Yes,48.0,,Artist,,Low,1.0
Female,Yes,33.0,Yes,Healthcare,,Average,2.0
Female,Yes,45.0,Yes,Artist,0.0,Average,2.0
Female,No,23.0,,,,Low,3.0
,No,,,Entertainment,,Low,8.0
,Yes,69.0,,Artist,,High,4.0
Female,No,33.0,No,,,,6.0
Male,No,28.0,,,,,
Female,No,19.0,No,Healthcare,1.0,Low,4.0
Female,No,,No,,2.0,Low,2.0
Male,Yes,42.0,Yes,,7.0,,2.0
Female,Yes,87.0,,,,High,2.0
Female,Yes,81.0,,,,High,2.0
Female,No,38.0,Yes,Doctor,8.0,Low,1.0
Female,No,31.0,,Homemaker,8.0,Low,1.0
,Yes,45.0,,,1.0,Average,
Female,Yes,83.0,,Lawyer,1.0,Low,
Female,No,22.0,No,,0.0,Low,
Female,Yes,69.0,,Engineer,0.0,,4.0
Male,No,,Yes,Artist,,,1.0
Male,Yes,70.0,Yes,,,High,2.0
Male,Yes,40.0,,,,Average,5.0
Male,No,21.0,No,,1.0,Low,6.0
Male,No,19.0,No,Healthcare,7.0,Low,
Male,Yes,39.0,Yes,Artist,,Average,3.0
Male,Yes,,,Doctor,,Low,2.0
,Yes,40.0,,Artist,0.0,Average,4.0
Female,Yes,29.0,No,Marketing,,,
,Yes,53.0,Yes,Doctor,1.0,,
Female,Yes,42.0,Yes,,,Average,
,Yes,,,,,Average,2.0
Female,No,48.0,No,Engineer,12.0,Low,1.0
Female,Yes,29.0,Yes,,4.0,Low,
Male,Yes,,,Executive,5.0,Low,3.0
Female,Yes,,No,,,High,
,Yes,,Yes,Entertainment,,Low,
,No,40.0,Yes,,,Low,2.0
Male,No,18.0,No,Healthcare,,Low,
,Yes,,No,Entertainment,0.0,Average,4.0
Male,Yes,39.0,,Entertainment,,Average,
Female,No,32.0,Yes,,,,
Female,Yes,50.0,,Artist,,Low,2.0
,Yes,60.0,Yes,,,Average,3.0
Female,No,38.0,No,Engineer,,,1.0
Male,Yes,,,Engineer,0.0,Average,3.0
Male,Yes,40.0,,,,Low,1.0
,Yes,40.0,No,Homemaker,2.0,,
Male,Yes,,No,Doctor,,Low,1.0
,No,38.0,Yes,,0.0,Low,2.0
,No,,Yes,Engineer,1.0,Low,
Male,Yes,53.0,,,,Low,
Male,No,39.0,Yes,,1.0,Low,
Male,Yes,62.0,No,,8.0,Low,2.0
Male,Yes,47.0,,,1.0,,
,Yes,30.0,,,,Average,2.0
,Yes,,,Artist,1.0,Average,3.0
,Yes,,No,Doctor,8.0,,2.0
Female,No,19.0,No,Healthcare,0.0,Low,2.0
Male,No,,No,,0.0,Low,
,No,35.0,Yes,Artist,,,1.0
Male,No,49.0,,Healthcare,,Low,
,Yes,36.0,Yes,Artist,7.0,Average,
,Yes,35.0,,Engineer,,Low,3.0
,No,,,,,,1.0
,Yes,47.0,Yes,Executive,8.0,High,
Male,No,,No,,,,4.0
,Yes,,Yes,Doctor,0.0,Average,4.0
,Yes,,,Artist,8.0,Average,4.0
Male,Yes,40.0,Yes,,,,3.0
,Yes,,No,Executive,0.0,High,3.0
Female,Yes,38.0,,Artist,,Low,2.0
Male,Yes,73.0,Yes,Lawyer,1.0,,2.0
Male,No,45.0,Yes,,0.0,,1.0
Male,Yes,71.0,,Artist,0.0,Average,4.0
Female,Yes,60.0,,Engineer,,Low,
Male,No,27.0,Yes,Doctor,0.0,,2.0
Female,Yes,57.0,,Artist,0.0,Low,2.0
,No,26.0,No,,1.0,Low,
Female,Yes,18.0,No,Artist,,,
,Yes,42.0,Yes,Artist,,Average,2.0
,Yes,,,,,,
Male,Yes,40.0,Yes,Entertainment,8.0,,2.0
Female,No,40.0,Yes,,5.0,Low,
Male,No,,No,Healthcare,8.0,Low,
,Yes,42.0,Yes,,,Average,
,No,50.0,Yes,,0.0,Low,1.0
,Yes,72.0,No,Entertainment,,,2.0
,Yes,67.0,,Lawyer,1.0,High,3.0
,Yes,37.0,Yes,Entertainment,3.0,Low,1.0
,Yes,38.0,,Executive,,,
,No,,Yes,Marketing,,Low,3.0
Male,Yes,26.0,No,Artist,,,4.0
Male,Yes,,No,Executive,1.0,High,
Male,Yes,51.0,Yes,Artist,,,1.0
Male,Yes,61.0,No,Engineer,5.0,Average,
,Yes,,No,Engineer,,Average,
,Yes,73.0,No,,1.0,,
Female,No,30.0,No,,,Low,
,Yes,62.0,Yes,Artist,0.0,Average,
Male,Yes,40.0,Yes,,0.0,Low,
Male,No,,Yes,Healthcare,8.0,,3.0
Male,No,30.0,Yes,,9.0,,1.0
,Yes,46.0,No,Homemaker,,Low,1.0
Female,Yes,68.0,,,,Low,1.0
,Yes,38.0,,Engineer,9.0,Average,
Male,Yes,40.0,Yes,Doctor,,Average,5.0
Male,Yes,,No,,0.0,Average,3.0
Female,No,,No,,1.0,Low,2.0
Female,Yes,71.0,No,,,Low,
Female,Yes,37.0,Yes,,,Low,2.0
,Yes,,Yes,Artist,0.0,Average,4.0
Female,Yes,,Yes,Engineer,1.0,Average,4.0
,Yes,65.0,Yes,Artist,0.0,,
Female,Yes,48.0,No,Marketing,0.0,Average,2.0
,Yes,,,,,Average,
Male,Yes,,,,,High,
Female,Yes,,Yes,Artist,0.0,,2.0
Male,No,,Yes,Artist,,Low,2.0
Female,No,38.0,Yes,Entertainment,0.0,Low,1.0
Male,No,36.0,,Entertainment,1.0,Low,
Female,No,27.0,No,Artist,,Low,4.0
,Yes,36.0,,,,,3.0
,Yes,65.0,Yes,Lawyer,,Average,4.0
Female,No,27.0,,,9.0,Low,
Male,Yes,69.0,No,Lawyer,,High,2.0
,Yes,80.0,Yes,,0.0,,
Male,Yes,50.0,,Executive,4.0,,
Female,Yes,77.0,,Lawyer,,High,
Male,Yes,68.0,,Executive,,High,3.0
Male,Yes,50.0,Yes,,0.0,Low,
,No,26.0,Yes,Healthcare,,,
,Yes,,Yes,,,,4.0
,Yes,36.0,Yes,Artist,,Average,2.0
,Yes,40.0,,,,Average,5.0
,No,,,Healthcare,9.0,Low,
,No,56.0,,Marketing,1.0,,2.0
,No,25.0,No,Doctor,2.0,Low,
Male,Yes,,Yes,Lawyer,,High,2.0
,Yes,42.0,Yes,,0.0,Average,4.0
Male,Yes,49.0,Yes,,1.0,Low,
,Yes,48.0,,Entertainment,,Average,3.0
Male,Yes,,Yes,Healthcare,3.0,,3.0
Male,Yes,47.0,Yes,Artist,0.0,Low,1.0
Male,Yes,70.0,,Doctor,1.0,High,3.0
Male,No,,No,Healthcare,1.0,Low,4.0
Male,No,51.0,Yes,Artist,,,
,Yes,46.0,Yes,Artist,,Low,
Male,No,33.0,Yes,Artist,,,2.0
Male,No,26.0,,Healthcare,1.0,Low,
,Yes,37.0,,,,,
,Yes,,Yes,Entertainment,,Average,3.0
Female,No,38.0,Yes,Entertainment,,Low,2.0
Female,No,36.0,,,,Low,1.0
,Yes,,,Artist,6.0,Average,2.0
,Yes,41.0,No,Executive,1.0,,
Male,No,20.0,No,Healthcare,7.0,Low,3.0
Female,No,36.0,,,0.0,,
Female,No,,No,Healthcare,0.0,Low,6.0
Male,Yes,53.0,Yes,,1.0,Average,3.0
Male,Yes,69.0,Yes,Artist,,,2.0
Male,No,28.0,,Doctor,0.0,Low,
Male,No,31.0,No,Marketing,,Low,1.0
Male,Yes,,,,,High,2.0
Male,No,,,Doctor,,,9.0
Female,Yes,45.0,Yes,Artist,,,3.0
,No,25.0,,,1.0,Low,
,Yes,78.0,Yes,Lawyer,6.0,Low,
,Yes,,Yes,Artist,1.0,Average,5.0
Male,Yes,61.0,No,,,,2.0
,No,22.0,No,,,Low,4.0
,Yes,50.0,Yes,Artist,,,2.0
Male,Yes,51.0,No,,1.0,,3.0
Male,No,,No,,0.0,Low,
Female,No,27.0,,Engineer,1.0,Low,
Female,Yes,45.0,,Executive,7.0,High,
Male,Yes,32.0,Yes,Healthcare,6.0,,
,No,,No,,2.0,Low,3.0
,No,42.0,Yes,,3.0,Low,1.0
Male,No,30.0,,Artist,0.0,Low,4.0
Female,No,30.0,,Healthcare,,Low,1.0
,Yes,60.0,No,Executive,,,2.0
Male,No,,No,Entertainment,1.0,Low,3.0
Female,No,,Yes,Artist,1.0,Low,1.0
Female,No,36.0,No,Engineer,,Low,
,Yes,,,,1.0,Average,4.0
Male,Yes,29.0,,,0.0,Low,
Female,No,,No,Healthcare,2.0,,5.0
Female,Yes,,Yes,Artist,9.0,Average,3.0
,Yes,45.0,Yes,Artist,,,2.0
,Yes,,No,,,Average,
,Yes,,No,Lawyer,1.0,,1.0
,Yes,41.0,,Engineer,0.0,Average,
Female,No,,,Engineer,,Low,1.0
Male,No,21.0,,Healthcare,3.0,,
Female,Yes,,,Artist,0.0,Average,3.0
Male,Yes,43.0,No,Artist,0.0,Average,2.0
,No,18.0,,Healthcare,,Low,2.0
